year,make,model,model_type,score_band,mileage_band,comparable_count,median_price_yen,mean_price_yen,min_price_yen,max_price_yen
2022,HONDA,STEPWGN,RP6,3-3.5,60k-90k,3,2607000,2618666,2582000,2667000
2022,HONDA,STEPWGN,RP6,3-3.5,90k-120k,1,2445000,2445000,2445000,2445000
2022,HONDA,STEPWGN,RP6,4-4.5,0-30k,24,3593000,3582458,2554000,4481000
2022,HONDA,STEPWGN,RP6,4-4.5,30k-60k,24,3513000,3368000,2500000,3938000
2022,HONDA,STEPWGN,RP6,4-4.5,60k-90k,19,2699000,2736052,2459000,3475000
2022,HONDA,STEPWGN,RP6,4-4.5,90k-120k,2,2670500,2670500,2669000,2672000
2022,HONDA,STEPWGN,RP6,5,0-30k,10,3638500,3684200,2999000,4594000
2022,HONDA,STEPWGN,RP6,5,30k-60k,8,3733500,3705250,3205000,4287000
2022,HONDA,STEPWGN,RP7,3-3.5,0-30k,1,3620000,3620000,3620000,3620000
2022,HONDA,STEPWGN,RP7,4-4.5,0-30k,5,3995000,3977400,3612000,4485000
2022,HONDA,STEPWGN,RP7,4-4.5,30k-60k,8,4109500,4186625,3848000,4900000
2022,HONDA,STEPWGN,RP7,4-4.5,60k-90k,5,3406000,3496200,3011000,4284000
2022,HONDA,STEPWGN,RP7,5,30k-60k,2,4748000,4748000,4501000,4995000
2022,HONDA,STEPWGN,RP8,3-3.5,0-30k,1,2646000,2646000,2646000,2646000
2022,HONDA,STEPWGN,RP8,3-3.5,150k-200k,1,1526000,1526000,1526000,1526000
2022,HONDA,STEPWGN,RP8,4-4.5,0-30k,4,3083000,3049250,2801000,3230000
2022,HONDA,STEPWGN,RP8,4-4.5,30k-60k,5,2955000,2977600,2635000,3245000
2022,HONDA,STEPWGN,RP8,4-4.5,90k-120k,1,2200000,2200000,2200000,2200000
2022,HONDA,STEPWGN,RP8,5,0-30k,2,3217000,3217000,3054000,3380000
2022,HONDA,STEPWGN,RP8,5,30k-60k,2,3008500,3008500,2799000,3218000
2022,HONDA,STEPWGN,RP8,R,0-30k,1,2350000,2350000,2350000,2350000
2022,HONDA,STEPWGN,RP8,R,60k-90k,1,1533000,1533000,1533000,1533000
2022,HONDA,STEPWGN SPADA,RP3,3-3.5,30k-60k,3,2917000,2812666,2553000,2968000
2022,HONDA,STEPWGN SPADA,RP3,3-3.5,60k-90k,1,2140000,2140000,2140000,2140000
2022,HONDA,STEPWGN SPADA,RP3,4-4.5,0-30k,12,3334000,3288333,2958000,3600000
2022,HONDA,STEPWGN SPADA,RP3,4-4.5,30k-60k,9,2930000,3066333,2547000,3528000
2022,HONDA,STEPWGN SPADA,RP3,4-4.5,60k-90k,4,2846000,2878750,2640000,3183000
2022,HONDA,STEPWGN SPADA,RP3,5,0-30k,2,3021000,3021000,2940000,3102000
2022,HONDA,STEPWGN SPADA,RP3,5,30k-60k,3,3720000,3620333,3379000,3762000
2022,HONDA,STEPWGN SPADA,RP3,R,30k-60k,3,2225000,2253333,1928000,2607000
2022,HONDA,STEPWGN SPADA,RP3,R,60k-90k,1,2382000,2382000,2382000,2382000
2022,HONDA,STEPWGN SPADA,RP4,3-3.5,150k-200k,1,2405000,2405000,2405000,2405000
2022,HONDA,STEPWGN SPADA,RP4,3-3.5,60k-90k,1,2662000,2662000,2662000,2662000
2022,HONDA,STEPWGN SPADA,RP4,4-4.5,0-30k,1,3534000,3534000,3534000,3534000
2022,HONDA,STEPWGN SPADA,RP4,4-4.5,30k-60k,2,3313000,3313000,3121000,3505000
2022,HONDA,STEPWGN SPADA,RP4,R,0-30k,1,2997000,2997000,2997000,2997000
2022,HONDA,STEPWGN SPADA,RP5,3-3.5,30k-60k,1,2383000,2383000,2383000,2383000
2022,HONDA,STEPWGN SPADA,RP5,3-3.5,90k-120k,1,1234000,1234000,1234000,1234000
2022,HONDA,STEPWGN SPADA,RP5,4-4.5,0-30k,1,2502000,2502000,2502000,2502000
2022,HONDA,STEPWGN SPADA,RP5,4-4.5,30k-60k,3,2492000,2501000,2416000,2595000
2022,HONDA,STEPWGN SPADA,RP6,3-3.5,0-30k,5,3613000,3614200,2961000,4236000
2022,HONDA,STEPWGN SPADA,RP6,3-3.5,30k-60k,7,3865000,3732428,3113000,4062000
2022,HONDA,STEPWGN SPADA,RP6,4-4.5,0-30k,29,3686000,3749965,3323000,4513000
2022,HONDA,STEPWGN SPADA,RP6,4-4.5,30k-60k,24,3576000,3625000,3321000,4300000
2022,HONDA,STEPWGN SPADA,RP6,4-4.5,60k-90k,1,3683000,3683000,3683000,3683000
2022,HONDA,STEPWGN SPADA,RP6,5,0-30k,5,4049000,3922800,3520000,4285000
2022,HONDA,STEPWGN SPADA,RP6,5,30k-60k,1,4146000,4146000,4146000,4146000
2022,HONDA,STEPWGN SPADA,RP6,R,0-30k,1,3372000,3372000,3372000,3372000
2022,HONDA,STEPWGN SPADA,RP7,3-3.5,0-30k,4,4094000,4087250,3920000,4241000
2022,HONDA,STEPWGN SPADA,RP7,3-3.5,30k-60k,5,4278000,4180800,3854000,4395000
2022,HONDA,STEPWGN SPADA,RP7,4-4.5,0-30k,12,4269000,4399333,4066000,5192000
2022,HONDA,STEPWGN SPADA,RP7,4-4.5,30k-60k,14,4155500,4189357,3702000,4936000
2022,HONDA,STEPWGN SPADA,RP7,4-4.5,90k-120k,1,3702000,3702000,3702000,3702000
2022,HONDA,STEPWGN SPADA,RP7,5,0-30k,3,5181000,5075666,4710000,5336000
2022,HONDA,STEPWGN SPADA,RP7,R,0-30k,1,4304000,4304000,4304000,4304000
2022,HONDA,STEPWGN SPADA,RP7,R,30k-60k,1,3445000,3445000,3445000,3445000
2022,HONDA,STEPWGN SPADA,RP7,R,60k-90k,1,2852000,2852000,2852000,2852000
2022,HONDA,STEPWGN SPADA,RP7,R,90k-120k,1,3004000,3004000,3004000,3004000
2022,HONDA,STEPWGN SPADA,RP8,3-3.5,0-30k,7,2843000,2815000,2409000,3199000
2022,HONDA,STEPWGN SPADA,RP8,3-3.5,30k-60k,7,2622000,2623428,2249000,2966000
2022,HONDA,STEPWGN SPADA,RP8,3-3.5,60k-90k,4,2389000,2406750,2255000,2594000
2022,HONDA,STEPWGN SPADA,RP8,4-4.5,0-30k,9,3198000,3159666,2730000,3497000
2022,HONDA,STEPWGN SPADA,RP8,4-4.5,30k-60k,19,2861000,2820578,2562000,3072000
2022,HONDA,STEPWGN SPADA,RP8,4-4.5,60k-90k,2,2533000,2533000,2345000,2721000
2022,HONDA,STEPWGN SPADA,RP8,4-4.5,90k-120k,2,2290000,2290000,2280000,2300000
2022,HONDA,STEPWGN SPADA,RP8,5,0-30k,1,3290000,3290000,3290000,3290000
2022,HONDA,STEPWGN SPADA,RP8,R,0-30k,2,2500500,2500500,2303000,2698000
2022,HONDA,VEZEL,RV3,3-3.5,0-30k,2,2633000,2633000,2462000,2804000
2022,HONDA,VEZEL,RV3,3-3.5,30k-60k,1,2390000,2390000,2390000,2390000
2022,HONDA,VEZEL,RV3,4-4.5,0-30k,29,2764000,2781793,2485000,3113000
2022,HONDA,VEZEL,RV3,4-4.5,120k-150k,1,2335000,2335000,2335000,2335000
2022,HONDA,VEZEL,RV3,4-4.5,30k-60k,25,2655000,2680440,2442000,3501000
2022,HONDA,VEZEL,RV3,4-4.5,60k-90k,6,2503500,2501166,2226000,2749000
2022,HONDA,VEZEL,RV3,4-4.5,90k-120k,1,2436000,2436000,2436000,2436000
2022,HONDA,VEZEL,RV3,5,0-30k,5,3090000,3069600,2936000,3176000
2022,HONDA,VEZEL,RV3,5,30k-60k,1,2850000,2850000,2850000,2850000
2022,HONDA,VEZEL,RV3,R,30k-60k,2,2427500,2427500,2405000,2450000
2022,HONDA,VEZEL,RV4,3-3.5,30k-60k,1,3450000,3450000,3450000,3450000
2022,HONDA,VEZEL,RV4,4-4.5,0-30k,11,3503000,3468000,3194000,3686000
2022,HONDA,VEZEL,RV4,4-4.5,30k-60k,9,3408000,3416333,3227000,3568000
2022,HONDA,VEZEL,RV4,4-4.5,60k-90k,1,3066000,3066000,3066000,3066000
2022,HONDA,VEZEL,RV4,5,0-30k,2,3651500,3651500,3623000,3680000
2022,HONDA,VEZEL,RV4,5,30k-60k,3,3495000,3500666,3433000,3574000
2022,HONDA,VEZEL,RV4,R,0-30k,2,2662000,2662000,2492000,2832000
2022,HONDA,VEZEL,RV5,3-3.5,0-30k,2,2038500,2038500,2021000,2056000
2022,HONDA,VEZEL,RV5,3-3.5,30k-60k,17,1920000,1991588,1602000,2567000
2022,HONDA,VEZEL,RV5,3-3.5,60k-90k,8,1735000,1783375,1640000,1956000
2022,HONDA,VEZEL,RV5,3-3.5,90k-120k,2,1830000,1830000,1710000,1950000
2022,HONDA,VEZEL,RV5,4-4.5,0-30k,39,2369000,2362641,1990000,2860000
2022,HONDA,VEZEL,RV5,4-4.5,30k-60k,67,2255000,2278746,1891000,2850000
2022,HONDA,VEZEL,RV5,4-4.5,60k-90k,11,1964000,1937818,1718000,2200000
2022,HONDA,VEZEL,RV5,4-4.5,90k-120k,2,1813000,1813000,1748000,1878000
2022,HONDA,VEZEL,RV5,5,0-30k,8,2507500,2526250,2301000,2769000
2022,HONDA,VEZEL,RV5,5,30k-60k,5,2405000,2390600,2022000,2745000
2022,HONDA,VEZEL,RV5,R,0-30k,6,1779000,1843333,1636000,2125000
2022,HONDA,VEZEL,RV5,R,30k-60k,16,1768000,1691562,1063000,2189000
2022,HONDA,VEZEL,RV5,R,60k-90k,3,1610000,1547333,1208000,1824000
2022,HONDA,VEZEL,RV5,R,90k-120k,2,1415500,1415500,1182000,1649000
2022,HONDA,VEZEL,RV6,3-3.5,0-30k,1,2278000,2278000,2278000,2278000
2022,HONDA,VEZEL,RV6,3-3.5,30k-60k,2,2146500,2146500,2092000,2201000
2022,HONDA,VEZEL,RV6,3-3.5,60k-90k,1,1800000,1800000,1800000,1800000
2022,HONDA,VEZEL,RV6,3-3.5,90k-120k,1,1590000,1590000,1590000,1590000
2022,HONDA,VEZEL,RV6,4-4.5,0-30k,10,2271500,2260600,1981000,2500000
2022,HONDA,VEZEL,RV6,4-4.5,30k-60k,10,2047000,2066500,1857000,2377000
2022,HONDA,VEZEL,RV6,4-4.5,60k-90k,7,1974000,1959000,1885000,2037000
2022,HONDA,VEZEL,RV6,5,0-30k,2,2534500,2534500,2474000,2595000
2022,HONDA,VEZEL,RV6,R,0-30k,1,1845000,1845000,1845000,1845000
2022,HONDA,VEZEL,RV6,R,30k-60k,2,1876000,1876000,1731000,2021000
2022,HONDA,ZR-V,RZ3,4-4.5,0-30k,2,2329000,2329000,2075000,2583000
2022,HONDA,ZR-V,RZ3,5,0-30k,4,2667500,2635000,2495000,2710000
2022,HONDA,ZR-V,RZ4,3-3.5,0-30k,1,2209000,2209000,2209000,2209000
2022,HONDA,ZR-V,RZ4,4-4.5,0-30k,9,2824000,2775444,2531000,2944000
2022,HONDA,ZR-V,RZ4,4-4.5,30k-60k,2,2688500,2688500,2683000,2694000
2022,HONDA,ZR-V,RZ4,5,0-30k,2,2769000,2769000,2633000,2905000
2022,HONDA,ZR-V,RZ4,R,30k-60k,1,1225000,1225000,1225000,1225000
2022,HONDA,ZR-V,RZ5,4-4.5,0-30k,1,2934000,2934000,2934000,2934000
2022,HONDA,ZR-V,RZ6,4-4.5,30k-60k,2,2695500,2695500,2559000,2832000
2022,HONDA,ZR-V,RZ6,4-4.5,60k-90k,1,2203000,2203000,2203000,2203000
2022,JAGUAR,E-PACE,DF2XB,4-4.5,30k-60k,1,2215000,2215000,2215000,2215000
2022,JAGUAR,E-PACE,DF2XB,5,0-30k,1,1953000,1953000,1953000,1953000
2022,JAGUAR,F-PACE,DC2XC,4-4.5,30k-60k,1,3110000,3110000,3110000,3110000
2022,JEEP,COMPASS,M624,4-4.5,0-30k,3,2043000,1913333,1554000,2143000
2022,JEEP,COMPASS,M624,4-4.5,30k-60k,1,2249000,2249000,2249000,2249000
2022,JEEP,COMPASS,M624,4-4.5,60k-90k,1,1405000,1405000,1405000,1405000
2022,JEEP,RENEGADE,BV13PM,4-4.5,0-30k,1,2100000,2100000,2100000,2100000
2022,JEEP,RENEGADE,BV13PM,5,0-30k,2,1976500,1976500,1780000,2173000
2022,JEEP,WRANGLER UNLIMITED,JL20L,4-4.5,0-30k,5,4522000,4576600,4236000,4920000
2022,JEEP,WRANGLER UNLIMITED,JL20L,5,30k-60k,1,4236000,4236000,4236000,4236000
2022,JEEP,WRANGLER UNLIMITED,JL36L,4-4.5,0-30k,2,4038500,4038500,4003000,4074000
2022,LAND ROVER,RANGE ROVER EVOQUE,LZ2XA,3-3.5,30k-60k,1,3195000,3195000,3195000,3195000
2022,LAND ROVER,RANGE ROVER EVOQUE,LZ2XA,4-4.5,30k-60k,1,3343000,3343000,3343000,3343000
2022,LAND ROVER,RANGE ROVER SPORT,L123WA,4-4.5,0-30k,1,8765000,8765000,8765000,8765000
2022,LAND ROVER,RANGE ROVER SPORT,L123WA,4-4.5,30k-60k,1,8110000,8110000,8110000,8110000
2022,LEXUS,IS,ASE30,4-4.5,0-30k,2,4867500,4867500,4532000,5203000
2022,LEXUS,IS,ASE30,4-4.5,30k-60k,3,4728000,4646333,4311000,4900000
2022,LEXUS,IS,AVE30,4-4.5,0-30k,1,4008000,4008000,4008000,4008000
2022,LEXUS,IS,AVE30,4-4.5,120k-150k,1,2435000,2435000,2435000,2435000
2022,LEXUS,IS,AVE30,4-4.5,30k-60k,4,3809500,3639500,3008000,3931000
2022,LEXUS,IS,AVE30,5,0-30k,1,4905000,4905000,4905000,4905000
2022,LEXUS,IS,AVE30,5,30k-60k,1,4695000,4695000,4695000,4695000
2022,LEXUS,IS,AVE30,R,0-30k,2,3487500,3487500,3277000,3698000
2022,LEXUS,IS,AVE30,R,30k-60k,1,3339000,3339000,3339000,3339000
2022,LEXUS,IS,GSE31,3-3.5,60k-90k,1,3105000,3105000,3105000,3105000
2022,LEXUS,IS,GSE31,4-4.5,0-30k,1,4205000,4205000,4205000,4205000
2022,LEXUS,NX,AAZA20,4-4.5,0-30k,1,4103000,4103000,4103000,4103000
2022,LEXUS,NX,AAZA20,4-4.5,30k-60k,2,4317000,4317000,4105000,4529000
2022,LEXUS,NX,AAZA20,5,0-30k,3,4308000,4205333,3960000,4348000
2022,LEXUS,NX,AAZA25,4-4.5,30k-60k,1,4210000,4210000,4210000,4210000
2022,LEXUS,NX,AAZH20,3-3.5,30k-60k,1,4283000,4283000,4283000,4283000
2022,LEXUS,NX,AAZH20,3-3.5,60k-90k,1,3975000,3975000,3975000,3975000
2022,LEXUS,NX,AAZH20,4-4.5,0-30k,3,4840000,4806000,4703000,4875000
2022,LEXUS,NX,AAZH20,4-4.5,30k-60k,7,4315000,4365428,4203000,4615000
2022,LEXUS,NX,AAZH20,5,0-30k,1,4801000,4801000,4801000,4801000
2022,LEXUS,NX,AAZH20,R,30k-60k,2,3513500,3513500,3110000,3917000
2022,LEXUS,NX,AAZH20,R,60k-90k,1,3710000,3710000,3710000,3710000
2022,LEXUS,NX,AAZH20,R,90k-120k,1,3805000,3805000,3805000,3805000
2022,LEXUS,NX,AAZH25,4-4.5,90k-120k,1,3860000,3860000,3860000,3860000
2022,LEXUS,NX,AAZH25,5,0-30k,1,4660000,4660000,4660000,4660000
2022,LEXUS,NX,AAZH25,5,30k-60k,1,4635000,4635000,4635000,4635000
2022,LEXUS,NX,AAZH25,R,0-30k,1,2901000,2901000,2901000,2901000
2022,LEXUS,NX,AAZH26,4-4.5,0-30k,1,4500000,4500000,4500000,4500000
2022,LEXUS,NX,AAZH26,4-4.5,30k-60k,1,4840000,4840000,4840000,4840000
2022,LEXUS,NX,AAZH26,4-4.5,60k-90k,1,3921000,3921000,3921000,3921000
2022,LEXUS,NX,AAZH26,4-4.5,90k-120k,1,3809000,3809000,3809000,3809000
2022,LEXUS,NX,AAZH26,5,0-30k,1,4760000,4760000,4760000,4760000
2022,LEXUS,NX,TAZA25,4-4.5,0-30k,1,5170000,5170000,5170000,5170000
2022,LEXUS,NX,TAZA25,5,0-30k,3,5310000,5414333,5221000,5712000
2022,LEXUS,NX,TAZA25,5,30k-60k,1,5299000,5299000,5299000,5299000
2022,LEXUS,NX,TAZA25,R,30k-60k,1,4220000,4220000,4220000,4220000
2022,LEXUS,RX,AGL20W,4-4.5,0-30k,4,5085500,5092750,4750000,5450000
2022,LEXUS,RX,AGL20W,4-4.5,30k-60k,10,5089500,5124900,4466000,5855000
2022,LEXUS,RX,AGL20W,4-4.5,60k-90k,1,4225000,4225000,4225000,4225000
2022,LEXUS,RX,AGL20W,5,0-30k,2,4607000,4607000,4194000,5020000
2022,LEXUS,RX,AGL20W,5,30k-60k,3,5365000,5406666,5155000,5700000
2022,LEXUS,RX,AGL25W,4-4.5,30k-60k,2,4626000,4626000,4531000,4721000
2022,LEXUS,RX,AGL25W,4-4.5,60k-90k,1,4855000,4855000,4855000,4855000
2022,LEXUS,RX,AGL25W,5,0-30k,2,5471000,5471000,5425000,5517000
2022,LEXUS,RX,GYL20W,3-3.5,0-30k,1,3888000,3888000,3888000,3888000
2022,LEXUS,RX,GYL20W,4-4.5,0-30k,2,4015000,4015000,3880000,4150000
2022,LEXUS,RX,GYL20W,4-4.5,30k-60k,4,4434000,4421750,4210000,4609000
2022,LEXUS,RX,GYL20W,4-4.5,60k-90k,2,3818000,3818000,3725000,3911000
2022,LEXUS,RX,GYL20W,5,30k-60k,2,4494000,4494000,4388000,4600000
2022,LEXUS,RX,GYL25W,3-3.5,30k-60k,1,4262000,4262000,4262000,4262000
2022,LEXUS,RX,GYL25W,4-4.5,0-30k,2,4662500,4662500,4580000,4745000
2022,LEXUS,RX,GYL25W,4-4.5,30k-60k,3,4140000,4251000,3896000,4717000
2022,LEXUS,RX,GYL25W,4-4.5,60k-90k,2,4057500,4057500,3965000,4150000
2022,LEXUS,RX,TALA15,5,0-30k,1,6393000,6393000,6393000,6393000
2022,LEXUS,RX,TALH17,4-4.5,0-30k,1,6195000,6195000,6195000,6195000
2022,LEXUS,RX,TALH17,4-4.5,30k-60k,1,5999000,5999000,5999000,5999000
2022,LEXUS,RX,TALH17,5,0-30k,1,6399000,6399000,6399000,6399000
2022,MAZDA,BONGO,S403F,3-3.5,60k-90k,8,1418000,1415125,1267000,1503000
2022,MAZDA,BONGO,S403F,R,60k-90k,1,1150000,1150000,1150000,1150000
2022,MAZDA,CX-3,DK8FW,4-4.5,60k-90k,2,1247500,1247500,1225000,1270000
2022,MAZDA,CX-3,DK8FY,5,0-30k,1,1599000,1599000,1599000,1599000
2022,MAZDA,CX-3,DKLAW,3-3.5,30k-60k,1,2148000,2148000,2148000,2148000
2022,MAZDA,CX-3,DKLAW,4-4.5,30k-60k,1,2223000,2223000,2223000,2223000
2022,MAZDA,CX-3,DKLAY,5,0-30k,1,2436000,2436000,2436000,2436000
2022,MAZDA,CX-3,DKLFW,3-3.5,0-30k,2,1810500,1810500,1779000,1842000
2022,MAZDA,CX-3,DKLFW,4-4.5,0-30k,8,2117500,2117625,1930000,2299000
2022,MAZDA,CX-3,DKLFW,4-4.5,30k-60k,5,1960000,2026600,1877000,2302000
2022,MAZDA,CX-3,DKLFW,4-4.5,60k-90k,2,1986500,1986500,1753000,2220000
2022,MAZDA,CX-3,DKLFW,4-4.5,90k-120k,1,1585000,1585000,1585000,1585000
2022,MAZDA,CX-3,DKLFW,5,0-30k,3,2035000,2184000,2028000,2489000
2022,MAZDA,CX-3,DKLFW,R,30k-60k,1,1618000,1618000,1618000,1618000
2022,MAZDA,CX-3,DKLFY,3-3.5,0-30k,2,1621500,1621500,1612000,1631000
2022,MAZDA,CX-3,DKLFY,4-4.5,0-30k,4,2188000,2147750,1960000,2255000
2022,MAZDA,CX-3,DKLFY,4-4.5,60k-90k,1,1501000,1501000,1501000,1501000
2022,MAZDA,CX-3,DKLFY,5,0-30k,4,2123500,2109500,1921000,2270000
2022,MAZDA,CX-30,DM8P,3-3.5,30k-60k,1,1907000,1907000,1907000,1907000
2022,MAZDA,CX-30,DM8P,4-4.5,0-30k,13,2262000,2392000,2135000,3233000
2022,MAZDA,CX-30,DM8P,4-4.5,30k-60k,15,2134000,2128733,1691000,2475000
2022,MAZDA,CX-30,DM8P,4-4.5,60k-90k,3,1979000,1978000,1930000,2025000
2022,MAZDA,CX-30,DM8P,4-4.5,90k-120k,3,1879000,1907000,1812000,2030000
2022,MAZDA,CX-30,DM8P,5,0-30k,3,2883000,2824000,2500000,3089000
2022,MAZDA,CX-30,DM8P,5,30k-60k,5,2442000,2495400,2201000,2760000
2022,MAZDA,CX-30,DM8P,R,60k-90k,2,1518500,1518500,1436000,1601000
2022,MAZDA,CX-30,DMEJ3P,3-3.5,0-30k,1,1695000,1695000,1695000,1695000
2022,MAZDA,CX-30,DMEJ3P,4-4.5,0-30k,4,2038500,1997750,1643000,2271000
2022,MAZDA,CX-30,DMEJ3P,4-4.5,30k-60k,2,1988500,1988500,1975000,2002000
2022,MAZDA,CX-30,DMEJ3P,4-4.5,60k-90k,1,1741000,1741000,1741000,1741000
2022,MAZDA,CX-30,DMEJ3P,5,0-30k,4,2125500,2159750,2060000,2328000
2022,MAZDA,CX-30,DMEJ3P,5,30k-60k,1,2015000,2015000,2015000,2015000
2022,MAZDA,CX-30,DMEP,3-3.5,0-30k,1,1501000,1501000,1501000,1501000
2022,MAZDA,CX-30,DMEP,4-4.5,0-30k,12,1997000,2056833,1901000,2452000
2022,MAZDA,CX-30,DMEP,4-4.5,30k-60k,6,1923000,1927000,1762000,2095000
2022,MAZDA,CX-30,DMEP,4-4.5,60k-90k,2,1715500,1715500,1636000,1795000
2022,MAZDA,CX-30,DMEP,4-4.5,90k-120k,1,1770000,1770000,1770000,1770000
2022,MAZDA,CX-30,DMEP,5,0-30k,2,1913500,1913500,1825000,2002000
2022,MAZDA,CX-30,DMEP,5,30k-60k,1,2055000,2055000,2055000,2055000
2022,MAZDA,CX-30,DMEP,R,0-30k,1,1565000,1565000,1565000,1565000
2022,MAZDA,CX-30,DMEP,R,120k-150k,1,880000,880000,880000,880000
2022,MAZDA,CX-30,DMEP,R,30k-60k,1,1472000,1472000,1472000,1472000
2022,MAZDA,CX-30,DMFP,4-4.5,0-30k,1,1840000,1840000,1840000,1840000
2022,MAZDA,CX-5,KF2P,3-3.5,0-30k,4,2176000,2191250,2111000,2302000
2022,MAZDA,CX-5,KF2P,3-3.5,30k-60k,2,1901000,1901000,1802000,2000000
2022,MAZDA,CX-5,KF2P,3-3.5,60k-90k,1,1782000,1782000,1782000,1782000
2022,MAZDA,CX-5,KF2P,3-3.5,90k-120k,1,1516000,1516000,1516000,1516000
2022,MAZDA,CX-5,KF2P,4-4.5,0-30k,10,2359500,2353400,1920000,2674000
2022,MAZDA,CX-5,KF2P,4-4.5,120k-150k,3,1725000,1724666,1554000,1895000
2022,MAZDA,CX-5,KF2P,4-4.5,30k-60k,27,2193000,2179148,1860000,2500000
2022,MAZDA,CX-5,KF2P,4-4.5,60k-90k,7,1925000,1905285,1800000,2055000
2022,MAZDA,CX-5,KF2P,4-4.5,90k-120k,5,1655000,1658000,1534000,1831000
2022,MAZDA,CX-5,KF2P,5,0-30k,7,2440000,2450285,2292000,2652000
2022,MAZDA,CX-5,KF2P,5,30k-60k,6,2282500,2216166,1857000,2395000
2022,MAZDA,CX-5,KF2P,R,0-30k,1,1881000,1881000,1881000,1881000
2022,MAZDA,CX-5,KF2P,R,30k-60k,3,1757000,1746333,1532000,1950000
2022,MAZDA,CX-5,KF2P,R,60k-90k,2,1674500,1674500,1493000,1856000
2022,MAZDA,CX-5,KF5P,3-3.5,30k-60k,1,2104000,2104000,2104000,2104000
2022,MAZDA,CX-5,KF5P,4-4.5,0-30k,5,2360000,2348400,2252000,2402000
2022,MAZDA,CX-5,KF5P,4-4.5,30k-60k,1,2160000,2160000,2160000,2160000
2022,MAZDA,CX-5,KF5P,5,0-30k,3,2450000,2418333,2205000,2600000
2022,MAZDA,CX-5,KF5P,5,30k-60k,2,2206000,2206000,2095000,2317000
2022,MAZDA,CX-5,KFEP,3-3.5,0-30k,6,2359500,2377166,2050000,2643000
2022,MAZDA,CX-5,KFEP,3-3.5,150k-200k,1,1700000,1700000,1700000,1700000
2022,MAZDA,CX-5,KFEP,3-3.5,30k-60k,7,1998000,1968571,1905000,2040000
2022,MAZDA,CX-5,KFEP,3-3.5,60k-90k,4,1890000,1850000,1675000,1945000
2022,MAZDA,CX-5,KFEP,4-4.5,0-30k,26,2726000,2734076,2110000,3644000
2022,MAZDA,CX-5,KFEP,4-4.5,30k-60k,24,2202500,2381958,1985000,3672000
2022,MAZDA,CX-5,KFEP,4-4.5,60k-90k,9,2070000,2186000,1875000,2774000
2022,MAZDA,CX-5,KFEP,5,0-30k,13,2800000,2835230,2170000,3754000
2022,MAZDA,CX-5,KFEP,5,30k-60k,3,3481000,3310666,2715000,3736000
2022,MAZDA,CX-5,KFEP,R,0-30k,2,2413000,2413000,2128000,2698000
2022,MAZDA,CX-5,KFEP,R,30k-60k,2,1970000,1970000,1660000,2280000
2022,MAZDA,CX-8,KG2P,4-4.5,0-30k,2,2739000,2739000,2173000,3305000
2022,MAZDA,CX-8,KG2P,4-4.5,30k-60k,8,2602000,2618125,2500000,2903000
2022,MAZDA,CX-8,KG2P,5,0-30k,3,2755000,2863333,2730000,3105000
2022,MAZDA,CX-8,KG2P,R,0-30k,2,1776000,1776000,1454000,2098000
2022,MAZDA,CX-8,KG2P,R,30k-60k,1,1800000,1800000,1800000,1800000
2022,MAZDA,CX-8,KG5P,4-4.5,0-30k,1,2121000,2121000,2121000,2121000
2022,MAZDA,CX-8,KG5P,4-4.5,90k-120k,1,1715000,1715000,1715000,1715000
2022,MAZDA,CX-8,KG5P,5,0-30k,2,2747500,2747500,2625000,2870000
2022,MAZDA,CX-8,KG5P,R,60k-90k,1,1637000,1637000,1637000,1637000
2022,MAZDA,DEMIO,DJ5AS,R,60k-90k,1,939000,939000,939000,939000
2022,MAZDA,DEMIO,DJ5FS,3-3.5,0-30k,1,1083000,1083000,1083000,1083000
2022,MAZDA,DEMIO,DJ5FS,4-4.5,60k-90k,2,745000,745000,709000,781000
2022,MAZDA,DEMIO,DJ5FS,4-4.5,90k-120k,1,720000,720000,720000,720000
2022,MAZDA,DEMIO,DJLAS,3-3.5,60k-90k,3,728000,747000,710000,803000
2022,MAZDA,DEMIO,DJLAS,3-3.5,90k-120k,1,815000,815000,815000,815000
2022,MAZDA,DEMIO,DJLAS,4-4.5,0-30k,1,1315000,1315000,1315000,1315000
2022,MAZDA,DEMIO,DJLAS,4-4.5,30k-60k,1,1029000,1029000,1029000,1029000
2022,MAZDA,DEMIO,DJLAS,4-4.5,60k-90k,19,785000,797473,718000,902000
2022,MAZDA,DEMIO,DJLAS,4-4.5,90k-120k,1,701000,701000,701000,701000
2022,MAZDA,DEMIO,DJLAS,R,0-30k,1,666000,666000,666000,666000
2022,MAZDA,DEMIO,DJLFS,3-3.5,0-30k,2,1140000,1140000,1124000,1156000
2022,MAZDA,DEMIO,DJLFS,3-3.5,30k-60k,1,826000,826000,826000,826000
2022,MAZDA,DEMIO,DJLFS,3-3.5,60k-90k,12,825500,830000,778000,889000
2022,MAZDA,DEMIO,DJLFS,3-3.5,90k-120k,3,853000,856666,816000,901000
2022,MAZDA,DEMIO,DJLFS,4-4.5,0-30k,2,1176500,1176500,1155000,1198000
2022,MAZDA,DEMIO,DJLFS,4-4.5,30k-60k,8,1022500,1033875,952000,1232000
2022,MAZDA,DEMIO,DJLFS,4-4.5,60k-90k,30,874000,877433,817000,1015000
2022,MAZDA,DEMIO,DJLFS,4-4.5,90k-120k,10,837000,852600,802000,939000
